title,source,url,publishedAt
糖尿病患者は過活動膀胱の有病率が高い,"{'id': '4f2824b7b3d73f5b87129a0bab086cc7', 'name': 'dm-net.co.jp', 'url': 'https://dm-net.co.jp'}",https://dm-net.co.jp/calendar/2026/041932.php,2026-04-21T00:31:30Z
大府市3月議会一般質問｜こども用備蓄・憩いの場・インフル対策｜号外｜いいお祐介｜2026年4月3日,"{'id': 'd113632ad24a941a1f57a275d73983b6', 'name': '選挙ドットコム', 'url': 'https://go2senkyo.com'}",https://go2senkyo.com/seijika/185408/posts/1358554,2026-04-21T00:23:24Z
認知症リスクが上昇する可能性のある、睡眠の「特徴」とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/d48e6846569d4b168f03e9987859c8e6cc9c07d4,2026-04-20T22:00:00Z
自閉症の子ども、行動の違いは「感覚の感じ方」で決まっていた,"{'id': 'de2ca2522d5df755df6cbbc6a293cd36', 'name': 'たーとるうぃず', 'url': 'https://www.turtlewiz.jp'}",https://www.turtlewiz.jp/archives/51965,2026-04-20T21:31:02Z
【啓発ツール】慢性閉塞性肺疾患（COPD）、基礎と早期発見のポイントを解説,"{'id': '497e8cc89f3b77ac1c8ad1ce9266c930', 'name': 'ウーマンズラボ', 'url': 'https://womanslabo.com'}",https://womanslabo.com/news-women-260421-1,2026-04-20T19:45:05Z
ラムドン省、国民の健康のために狂犬病の予防と対策を強化,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/lam-dong-tang-cuong-phong-chong-benh-dai-vi-suc-khoe-nguoi-dan-1688573.ldo,2026-04-20T10:34:45Z
Apple Watchでわかる「4つの睡眠ステージ」とは？ 覚醒・レム睡眠・コア睡眠・深い睡眠を正しく理解する,"{'id': 'fc1d901545477a7d13a87634f3469310', 'name': 'Smart Watch Life', 'url': 'https://www.smartwatchlife.jp'}",https://www.smartwatchlife.jp/66363/,2026-04-20T08:44:47Z
心アミロイドーシスの不整脈を予測 -右心房機能が新たな指標に-,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000346.000124365.html,2026-04-20T08:24:45Z
医学部医学科・津川准教授らの肺炎桿菌と肝臓がんの関連性に関する論文が『Journal of Extracellular Vesicles』に掲載されました,"{'id': '0541d9a23caf9d634468001cd2dbefd4', 'name': 'u-tokai.ac.jp', 'url': 'https://www.u-tokai.ac.jp'}",https://www.u-tokai.ac.jp/ud-medicine/news/17991/,2026-04-20T06:36:13Z
「睡眠の質が上がった」「アプリ制限より強制力高い」スマホ依存を物理的に防ぐ“箱“スマホロックボックス,"{'id': '140a476fa3c8d45f8ed89b14316f6e0b', 'name': 'オリコンニュース', 'url': 'https://www.oricon.co.jp'}",https://www.oricon.co.jp/special/74921/,2026-04-20T06:10:00Z
共同発表：光でたんぱく質の「凝縮」と「溶解」を自在に操る新技術を開発～ALSやアルツハイマー病などの治療法開発を加速する技術基盤～,"{'id': '51776982834893a5ba5248446b52916d', 'name': 'jst.go.jp', 'url': 'https://www.jst.go.jp'}",https://www.jst.go.jp/pr/announce/20260420-2/index.html,2026-04-20T05:14:00Z
＜鎌田實さんコラム＞（103）スーパーエイジャーを目指そう 脳のごみ「アミロイドβ」をためない習慣,"{'id': 'c7be4e8735ad2dc51f02fe04f3704b7a', 'name': '佐賀新聞', 'url': 'https://www.saga-s.co.jp'}",https://www.saga-s.co.jp/articles/-/1692794,2026-04-20T04:00:00Z
だ液によるがんリスク検査「サリバチェッカー(R)」が常温キットへ進化。パートナーの日本生命と「がん検診の未来」を語る座談会を実施：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000041.000085491&g=prt,2026-04-20T02:15:00Z
令和8年度 市民健康教室「押さえておきたい高血圧の『新常識』～高血圧を味方につけて健康寿命を延ばしましょう～」を開催します,"{'id': 'd7be5972c64e842ec3340b40bdc717c4', 'name': 'city.suita.osaka.jp', 'url': 'https://www.city.suita.osaka.jp'}",https://www.city.suita.osaka.jp/kenko/1018600/1018636/1018637/1043742.html,2026-04-20T02:12:35Z
高血糖時に膵β細胞を増やす分子スイッチを発見,"{'id': '9aaf64f16d35c78b5409c2ebc3db68d1', 'name': '宮崎日日新聞', 'url': 'https://www.the-miyanichi.co.jp'}",https://www.the-miyanichi.co.jp/pressrelease/prwire/715796.html,2026-04-20T02:02:00Z
ESCMID Global：妊婦のRSVワクチン接種により乳児の入院リスクを80％以上低減、UKHSAの重要な研究で判明,"{'id': '2ed3c93c9ae81d8641b276f55d44a65d', 'name': '共同通信PRワイヤー', 'url': 'https://kyodonewsprwire.jp'}",https://kyodonewsprwire.jp/release/202604187696,2026-04-20T01:56:15Z
【前編】内田春菊「痔だと思っていたら大腸がん」見逃しやすい初期症状と40代から受けるべき検査,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/experiences/cancer-experiences/ta-202604e0022/,2026-04-20T01:04:15Z
だ液によるがんリスク検査「サリバチェッカー®」が常温キットへ進化。パートナーの日本生命と「がん検診の未来」を語る座談会を実施,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000041.000085491.html,2026-04-20T01:00:01Z
【医師が教える】“認知症”の予防に効果的だと言われている「趣味」(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/9a4825308603af715cd6f605c861a5f17570fce7,2026-04-19T22:49:11Z
【医師が教える】“認知症”の予防に効果的な「趣味」・ベスト1,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31045347/,2026-04-19T22:45:00Z
自閉症の人は本当に人に関心がないのか？研究が示す意外な事実,"{'id': 'de2ca2522d5df755df6cbbc6a293cd36', 'name': 'たーとるうぃず', 'url': 'https://www.turtlewiz.jp'}",https://www.turtlewiz.jp/archives/51385,2026-04-19T21:34:38Z
【漫画】「35年ローンが突如ゼロに！？」新居購入から半年… “予期せぬ完済”の顛末に「うらやましくない…」,"{'id': 'f59f6a2f8a2d10349d24200f5b635e61', 'name': 'オトナンサー', 'url': 'https://otonanswer.jp'}",https://otonanswer.jp/post/354566/,2026-04-19T02:02:59Z
座り心地を追求したコスパ抜群のワークチェア、ポチれるのは4月30日まで,"{'id': '0c5579607fab51c20e563ea3b2f58bab', 'name': 'ギズモード・ジャパン', 'url': 'https://www.gizmodo.jp'}",https://www.gizmodo.jp/2026/04/yps-s800-gizmart-2-fps-re.html,2026-04-19T01:00:00Z
【守る医療】摂ろう！タンパク質～タンパク質の必要生～先日夜、16号沿いの中華料理店「シャオ」さんへ。,"{'id': 'd113632ad24a941a1f57a275d73983b6', 'name': '選挙ドットコム', 'url': 'https://go2senkyo.com'}",https://go2senkyo.com/seijika/199027/posts/1356121,2026-04-18T22:13:49Z
「睡眠の習慣」でわかる認知症になりやすい人の特徴・ワースト1,"{'id': '86f2dbe4bf59e9f69420c90429dcc55d', 'name': 'ダイヤモンド・オンライン', 'url': 'https://diamond.jp'}",https://diamond.jp/articles/-/388294,2026-04-18T22:00:00Z
認知症の予防に「サプリメント」は効果的なのか？ 元オックスフォード大の医学研究者の答えとは,"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/8381a0de6d74fa549cffb151d0ac1f51ddcf0290,2026-04-18T21:50:52Z
【視察②宮崎県庁】宮崎県庁における子宮額がん予防（HPV）ワクチンの普及啓発等の取組についてお...,"{'id': 'd113632ad24a941a1f57a275d73983b6', 'name': '選挙ドットコム', 'url': 'https://go2senkyo.com'}",https://go2senkyo.com/seijika/176744/posts/1356081,2026-04-18T17:08:48Z
子供の高熱、夏の倦怠感:急速に広がる3つの感染症に注意,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/tre-sot-cao-met-moi-mua-nang-can-trong-3-dich-benh-lay-lan-nhanh-1686623.ldo,2026-04-18T13:38:42Z
狭い部屋をハックせよ。3万円台で「仕事×ソファ」を統合するワークチェア「YPS-S800」が凄かった|au Webポータル,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/3/7/32_7_r_20260418_1776479922639840,2026-04-18T02:00:00Z
《後悔しない最期のために「60才ではじめること」「70才でやめること」》60才から意識したい“貯筋”と“たん活”、健康診断で“数値”ばかりにとらわれるのはNG (1/1),"{'id': 'd12d6aa7a9dd3acbded8dbe106bd7b73', 'name': '女性セブンプラス', 'url': 'https://j7p.jp'}",https://j7p.jp/167412,2026-04-18T02:00:00Z
春のストレスで「ビタミンC」激減！？ イチゴ＆春キャベツの栄養逃す“NGな食べ方”とは【管理栄養士が解説】,"{'id': 'f59f6a2f8a2d10349d24200f5b635e61', 'name': 'オトナンサー', 'url': 'https://otonanswer.jp'}",https://otonanswer.jp/post/355784/,2026-04-17T23:00:49Z
左心耳閉鎖術後の大出血、半年間が高リスク 高齢、女性、糖尿病、大出血既往、腎疾患が予測因子,"{'id': '2f0fae8738fbe54d470a3422d8f1dacf', 'name': '読売新聞', 'url': 'https://www.yomiuri.co.jp'}",https://www.yomiuri.co.jp/yomidr/article/20260407-GYTET00016/?catname=medical-tribune,2026-04-17T20:00:47Z
細菌がウイルスから身を守るしくみ ウイルスのDNAを記憶し撃退,"{'id': 'f8654b22267d8a5ede791a50df2f744b', 'name': '日本経済新聞', 'url': 'https://www.nikkei.com'}",https://www.nikkei.com/article/DGXZQOSG2663V0W6A320C2000000/,2026-04-17T20:00:00Z
「甘味」と「塩味」を感じる順番に個人差 味覚は脳内処理と共感性が影響している可能性 国立障害者リハビリテーションセンター,"{'id': 'a6769ed4a1f609448330aa8d0efd861d', 'name': 'sndj-web.jp', 'url': 'https://sndj-web.jp'}",https://sndj-web.jp/news/003897.php,2026-04-17T15:06:33Z
【最近、もの忘れが気になる方へ】脳の不調は“腸もれ”が原因かも？ 10万人以上の腸を診た名医が教える、腸から脳を元気にする「最強の腸活」,"{'id': '7d998b5c6b0642fc166b9f082bba26a8', 'name': 'ラブすぽ', 'url': 'https://love-spo.com'}",https://love-spo.com/article/%E3%80%90%E6%9C%80%E8%BF%91%E3%80%81%E3%82%82%E3%81%AE%E5%BF%98%E3%82%8C%E3%81%8C%E6%B0%97%E3%81%AB%E3%81%AA%E3%82%8B%E6%96%B9%E3%81%B8%E3%80%91%E8%84%B3%E3%81%AE%E4%B8%8D%E8%AA%BF%E3%81%AF/,2026-04-17T12:01:14Z
電子カルテ業務が若手医師の燃え尽き症候群を引き起こす？｜@DIME アットダイム,"{'id': 'b421935c92debec6872f2ab5a263d89a', 'name': '@DIME アットダイム', 'url': 'https://dime.jp'}",https://dime.jp/genre/2103833/,2026-04-17T11:03:58Z
分子の「混ざり方」と「過去の状態」が振る舞いを左右,"{'id': '167b20451b3241b241e7a3389f1ff368', 'name': 'サンスポ', 'url': 'https://www.sanspo.com'}",https://www.sanspo.com/pressrelease/kyodo_prwire/2SMXSN3D6VIMBCI2LAQOVW4SAI/,2026-04-17T06:14:55Z
許可されていないHIV予防薬が依然として販売、使用されているという警告,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/canh-bao-thuoc-dieu-tri-du-phong-hiv-chua-duoc-cap-phep-van-rao-ban-su-dung-1686888.ldo,2026-04-17T05:19:26Z
老化細胞が慢性炎症を引き起こす機序を担うパイオニア転写因子「FOXF1/2」の発見-加齢に伴う慢性炎症をコントロールする-,"{'id': '096cdf38828c1d9ae238d10083a93c9d', 'name': '西日本新聞me', 'url': 'https://www.nishinippon.co.jp'}",https://www.nishinippon.co.jp/item/1482870/,2026-04-17T04:16:02Z
運動不足・座りすぎで大腸がんリスク上昇？ 在宅ワーク時代に今からできる予防法,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/column-m/202602t0349/,2026-04-17T03:57:38Z
子どもが店内のゴボウとネギで剣バトル!?「それ、まだ店のもの」“無邪気”では済まされないスーパーの笑えない現実【作者に聞く】,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31023078/,2026-04-17T03:00:20Z
『小児RSウイルス呼吸器感染症診療ガイドライン2026』の発行について,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000604.000001551.html,2026-04-17T02:01:07Z
認知症リスクが上昇する可能性のある、日常の「意外な習慣」とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/be0fd4a2167b6f888306ade62e2532aaeadeffb8,2026-04-16T21:50:00Z
認知症になりやすい人の「日常の習慣」・ワースト1,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31020586/,2026-04-16T21:45:00Z
リンパ節の腫れ 急増・急拡大なら痛みなしでも要注意,"{'id': 'f8654b22267d8a5ede791a50df2f744b', 'name': '日本経済新聞', 'url': 'https://www.nikkei.com'}",https://www.nikkei.com/article/DGXZQOUD019U00R00C26A4000000/,2026-04-16T20:00:00Z
ダイエット中のジャンクフード動画は食欲を抑制する,"{'id': 'a2afa7dbf7208429171070d85c38d1ae', 'name': 'ナゾロジー', 'url': 'https://nazology.kusuguru.co.jp'}",https://nazology.kusuguru.co.jp/archives/194157,2026-04-16T11:02:04Z
主婦が知っておくべき血糖値を上げない超甘い果物,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/chuyen-nha-minh/loai-qua-sieu-ngot-khong-gay-tang-duong-huyet-ba-noi-tro-nen-biet-1686524.ldo,2026-04-16T11:00:00Z
ビンロン省で髄膜炎菌ワクチン接種者数が30%増加,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/luong-nguoi-tiem-vaccine-nao-mo-cau-tang-30-o-vinh-long-1686272.ldo,2026-04-16T10:01:29Z
65歳未満で発症の「若年性認知症」、リスクを上げる“危険因子”は何か？,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1040/,2026-04-16T08:13:34Z
赤い光でピンポイントに「リン含有プロドラッグ」を放出する技術を開発〜金ナノクラスターを活用した、光によるがん治療へ向けた新たな一歩〜,"{'id': 'd062e6bc8df476300bd722d34bd21d5e', 'name': '河北新報オンライン', 'url': 'https://kahoku.news'}",https://kahoku.news/release/dpr133163.html,2026-04-16T05:21:09Z
脳の若返りで認知症モデルマウスの機能回復,"{'id': '59d1f937977f22652dfcb3629dfef247', 'name': 'riken.jp', 'url': 'https://www.riken.jp'}",https://www.riken.jp/press/2026/20260416_1/index.html,2026-04-16T05:04:05Z
子宮頸がんの原因となるウイルスの根絶に向けた新知見 HPVワクチン単回接種の有効性・安全性検証、男女接種拡大へ,"{'id': '925f66507ae38867242df7ce69b9794f', 'name': 'newscast.jp', 'url': 'https://newscast.jp'}",https://newscast.jp/news/4925827,2026-04-16T05:00:00Z
２週間お試しチャレンジ！ 短鎖脂肪酸に着目した腸活オールインワン「キンプリート」。腸活部３名の体調変化を発表,"{'id': '293230e6bfc40fe17cbf960febecebcd', 'name': 'FYTTE', 'url': 'https://fytte.jp'}",https://fytte.jp/news/healthcare/226341/,2026-04-16T02:00:09Z
体に埋め込む「生体薬局」インプラント、31日間にわたって複数の薬を作り続けることに成功|au Webポータル,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/3/7/32_7_r_20260416_1776307738677162,2026-04-16T02:00:00Z
